research_question;seed_url;final_seed_url;seed_http_status;seed_content_type;source_page_title;target_url;anchor_text;same_domain;dom_container;section_heading;surrounding_text;status;class;rule;reason;error
What is the current CCyB rate and how is it set?;https://www.bankofengland.co.uk/prudential-regulation/publication/2022/march/prudential-liquidity-framework-supporting-liquid-asset-usability;https://www.bankofengland.co.uk/prudential-regulation/publication/2022/march/prudential-liquidity-framework-supporting-liquid-asset-usability;200;"text/html; charset=utf-8";DP1/22 – The prudential liquidity framework: Supporting liquid asset usability | Bank of England – the UK's central bank;https://www.bankofengland.co.uk/statistics/banknote;Banknote statistics;True;nav;;Banknote statistics;CLASSIFIED;POTENTIALLY_RELEVANT;P-6;group data (secondary) x topic_match none;
What is the current CCyB rate and how is it set?;https://www.bankofengland.co.uk/prudential-regulation/publication/2022/march/prudential-liquidity-framework-supporting-liquid-asset-usability;https://www.bankofengland.co.uk/prudential-regulation/publication/2022/march/prudential-liquidity-framework-supporting-liquid-asset-usability;200;"text/html; charset=utf-8";DP1/22 – The prudential liquidity framework: Supporting liquid asset usability | Bank of England – the UK's central bank;https://www.bankofengland.co.uk/statistics/tables;Bankstats tables;True;nav;;Bankstats tables;CLASSIFIED;POTENTIALLY_RELEVANT;P-6;group data (secondary) x topic_match none;
What is the current CCyB rate and how is it set?;https://www.bankofengland.co.uk/prudential-regulation/publication/2022/march/prudential-liquidity-framework-supporting-liquid-asset-usability;https://www.bankofengland.co.uk/prudential-regulation/publication/2022/march/prudential-liquidity-framework-supporting-liquid-asset-usability;200;"text/html; charset=utf-8";DP1/22 – The prudential liquidity framework: Supporting liquid asset usability | Bank of England – the UK's central bank;https://www.bankofengland.co.uk/statistics/data-collection;Data collection;True;nav;;Data collection;CLASSIFIED;POTENTIALLY_RELEVANT;P-6;group data (secondary) x topic_match none;
What is the current CCyB rate and how is it set?;https://www.bankofengland.co.uk/prudential-regulation/publication/2022/march/prudential-liquidity-framework-supporting-liquid-asset-usability;https://www.bankofengland.co.uk/prudential-regulation/publication/2022/march/prudential-liquidity-framework-supporting-liquid-asset-usability;200;"text/html; charset=utf-8";DP1/22 – The prudential liquidity framework: Supporting liquid asset usability | Bank of England – the UK's central bank;https://www.bankofengland.co.uk/statistics/exchange-rates;Exchange rates;True;nav;;Exchange rates;CLASSIFIED;HIGH_VALUE;P-6;group data (secondary) x topic_match direct;
What is the current CCyB rate and how is it set?;https://www.bankofengland.co.uk/prudential-regulation/publication/2022/march/prudential-liquidity-framework-supporting-liquid-asset-usability;https://www.bankofengland.co.uk/prudential-regulation/publication/2022/march/prudential-liquidity-framework-supporting-liquid-asset-usability;200;"text/html; charset=utf-8";DP1/22 – The prudential liquidity framework: Supporting liquid asset usability | Bank of England – the UK's central bank;https://www.bankofengland.co.uk/statistics/gold;Gold statistics;True;nav;;Gold statistics;CLASSIFIED;POTENTIALLY_RELEVANT;P-6;group data (secondary) x topic_match none;
What is the current CCyB rate and how is it set?;https://www.bankofengland.co.uk/prudential-regulation/publication/2022/march/prudential-liquidity-framework-supporting-liquid-asset-usability;https://www.bankofengland.co.uk/prudential-regulation/publication/2022/march/prudential-liquidity-framework-supporting-liquid-asset-usability;200;"text/html; charset=utf-8";DP1/22 – The prudential liquidity framework: Supporting liquid asset usability | Bank of England – the UK's central bank;https://www.bankofengland.co.uk/statistics/research-datasets;Research datasets;True;nav;;Research datasets;CLASSIFIED;POTENTIALLY_RELEVANT;P-6;group research (primary) x topic_match none;
What is the current CCyB rate and how is it set?;https://www.bankofengland.co.uk/prudential-regulation/publication/2022/march/prudential-liquidity-framework-supporting-liquid-asset-usability;https://www.bankofengland.co.uk/prudential-regulation/publication/2022/march/prudential-liquidity-framework-supporting-liquid-asset-usability;200;"text/html; charset=utf-8";DP1/22 – The prudential liquidity framework: Supporting liquid asset usability | Bank of England – the UK's central bank;https://www.bankofengland.co.uk/statistics/statistics-requested-by-users;Statistics requested by users;True;nav;;Statistics requested by users;CLASSIFIED;POTENTIALLY_RELEVANT;P-6;group data (secondary) x topic_match none;
What is the current CCyB rate and how is it set?;https://www.bankofengland.co.uk/prudential-regulation/publication/2022/march/prudential-liquidity-framework-supporting-liquid-asset-usability;https://www.bankofengland.co.uk/prudential-regulation/publication/2022/march/prudential-liquidity-framework-supporting-liquid-asset-usability;200;"text/html; charset=utf-8";DP1/22 – The prudential liquidity framework: Supporting liquid asset usability | Bank of England – the UK's central bank;https://www.bankofengland.co.uk/statistics/yield-curves;Yield curves;True;nav;;Yield curves;CLASSIFIED;POTENTIALLY_RELEVANT;P-6;group data (secondary) x topic_match none;
What is the current CCyB rate and how is it set?;https://www.bankofengland.co.uk/prudential-regulation/publication/2022/march/prudential-liquidity-framework-supporting-liquid-asset-usability;https://www.bankofengland.co.uk/prudential-regulation/publication/2022/march/prudential-liquidity-framework-supporting-liquid-asset-usability;200;"text/html; charset=utf-8";DP1/22 – The prudential liquidity framework: Supporting liquid asset usability | Bank of England – the UK's central bank;https://www.bankofengland.co.uk/about;About;True;nav;;About Open About sub menu Back to main menu Get involved Open Get involved sub menu Back to main menu Citizens’ Forum Community Forum Partners Youth Voice Governance and funding Open Governance and funding sub menu Back to main menu Staff codes and policies History Our people Open Our people sub men;CLASSIFIED;NAVIGATION;P-3;group 'None' inside <nav> without direct topic match;
What is the current CCyB rate and how is it set?;https://www.bankofengland.co.uk/prudential-regulation/publication/2022/march/prudential-liquidity-framework-supporting-liquid-asset-usability;https://www.bankofengland.co.uk/prudential-regulation/publication/2022/march/prudential-liquidity-framework-supporting-liquid-asset-usability;200;"text/html; charset=utf-8";DP1/22 – The prudential liquidity framework: Supporting liquid asset usability | Bank of England – the UK's central bank;https://www.bankofengland.co.uk/about/get-involved;Get involved;True;nav;;Get involved Open Get involved sub menu Back to main menu Citizens’ Forum Community Forum Partners Youth Voice;CLASSIFIED;NAVIGATION;P-3;group 'None' inside <nav> without direct topic match;
What is the current CCyB rate and how is it set?;https://www.bankofengland.co.uk/prudential-regulation/publication/2022/march/prudential-liquidity-framework-supporting-liquid-asset-usability;https://www.bankofengland.co.uk/prudential-regulation/publication/2022/march/prudential-liquidity-framework-supporting-liquid-asset-usability;200;"text/html; charset=utf-8";DP1/22 – The prudential liquidity framework: Supporting liquid asset usability | Bank of England – the UK's central bank;https://www.bankofengland.co.uk/about/get-involved/citizens-panels;Citizens’ Forum;True;nav;;Citizens’ Forum;CLASSIFIED;NAVIGATION;P-3;group 'None' inside <nav> without direct topic match;
What is the current CCyB rate and how is it set?;https://www.bankofengland.co.uk/prudential-regulation/publication/2022/march/prudential-liquidity-framework-supporting-liquid-asset-usability;https://www.bankofengland.co.uk/prudential-regulation/publication/2022/march/prudential-liquidity-framework-supporting-liquid-asset-usability;200;"text/html; charset=utf-8";DP1/22 – The prudential liquidity framework: Supporting liquid asset usability | Bank of England – the UK's central bank;https://www.bankofengland.co.uk/about/get-involved/community-forums;Community Forum;True;nav;;Community Forum;CLASSIFIED;NAVIGATION;P-3;group 'None' inside <nav> without direct topic match;
What is the current CCyB rate and how is it set?;https://www.bankofengland.co.uk/prudential-regulation/publication/2022/march/prudential-liquidity-framework-supporting-liquid-asset-usability;https://www.bankofengland.co.uk/prudential-regulation/publication/2022/march/prudential-liquidity-framework-supporting-liquid-asset-usability;200;"text/html; charset=utf-8";DP1/22 – The prudential liquidity framework: Supporting liquid asset usability | Bank of England – the UK's central bank;https://www.bankofengland.co.uk/about/get-involved/community-partners;Partners;True;nav;;Partners;CLASSIFIED;NAVIGATION;P-3;group 'None' inside <nav> without direct topic match;
What is the current CCyB rate and how is it set?;https://www.bankofengland.co.uk/prudential-regulation/publication/2022/march/prudential-liquidity-framework-supporting-liquid-asset-usability;https://www.bankofengland.co.uk/prudential-regulation/publication/2022/march/prudential-liquidity-framework-supporting-liquid-asset-usability;200;"text/html; charset=utf-8";DP1/22 – The prudential liquidity framework: Supporting liquid asset usability | Bank of England – the UK's central bank;https://www.bankofengland.co.uk/about/get-involved/youth-forum;Youth Voice;True;nav;;Youth Voice;CLASSIFIED;NAVIGATION;P-3;group 'None' inside <nav> without direct topic match;
What is the current CCyB rate and how is it set?;https://www.bankofengland.co.uk/prudential-regulation/publication/2022/march/prudential-liquidity-framework-supporting-liquid-asset-usability;https://www.bankofengland.co.uk/prudential-regulation/publication/2022/march/prudential-liquidity-framework-supporting-liquid-asset-usability;200;"text/html; charset=utf-8";DP1/22 – The prudential liquidity framework: Supporting liquid asset usability | Bank of England – the UK's central bank;https://www.bankofengland.co.uk/about/governance-and-funding;Governance and funding;True;nav;;Governance and funding Open Governance and funding sub menu Back to main menu Staff codes and policies;CLASSIFIED;NAVIGATION;P-3;group 'None' inside <nav> without direct topic match;
What is the current CCyB rate and how is it set?;https://www.bankofengland.co.uk/prudential-regulation/publication/2022/march/prudential-liquidity-framework-supporting-liquid-asset-usability;https://www.bankofengland.co.uk/prudential-regulation/publication/2022/march/prudential-liquidity-framework-supporting-liquid-asset-usability;200;"text/html; charset=utf-8";DP1/22 – The prudential liquidity framework: Supporting liquid asset usability | Bank of England – the UK's central bank;https://www.bankofengland.co.uk/about/governance-and-funding/staff-codes-and-policies;Staff codes and policies;True;nav;;Staff codes and policies;CLASSIFIED;NAVIGATION;P-3;group 'None' inside <nav> without direct topic match;
What is the current CCyB rate and how is it set?;https://www.bankofengland.co.uk/prudential-regulation/publication/2022/march/prudential-liquidity-framework-supporting-liquid-asset-usability;https://www.bankofengland.co.uk/prudential-regulation/publication/2022/march/prudential-liquidity-framework-supporting-liquid-asset-usability;200;"text/html; charset=utf-8";DP1/22 – The prudential liquidity framework: Supporting liquid asset usability | Bank of England – the UK's central bank;https://www.bankofengland.co.uk/about/history;History;True;nav;;History;CLASSIFIED;POTENTIALLY_RELEVANT;P-6;group archive (secondary) x topic_match none;
